"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"FERJE TIL";"ANTALL OPPSTILLINGSFELT (STK)";"LENGDE OPPSTILLINGSFELT, FORFLYTNINGSHEMMEDE (M)";"LENGDE OPPSTILLINGSFELT, TUNGE KJØRETØY (M)";"LENGDE OPPSTILLINGSFELT, PERSONBIL/KOMBINERT (M)";"ANTALL OPPSTILLINGSPL. SMÅ KJT. (STK)";"AREAL (M2)";"ETABLERINGSÅR";"TILLEGGSINFORMASJON";"PROSJEKTREFERANSE";"PROSJEKTINTERNOBJEKT_ID";"EIER";"VEDLIKEHOLDSANSVARLIG";"GEOMETRI, PUNKT";"UTGÅR_GEOMETRI, LINJE";"GEOMETRI, FLATE";"UTGÅR_HAR PARKERINGSPLASS";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"KJØREFELT";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"1013512999";"41";"1";"1";"2021-04-28";"";"2021-09-13T14:58:51";"Rutledal-Rysjedalsvika-Losna-Krakhella";"5";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"";"POINT (-28030.4366071034 6810712.38649256)";"";"POLYGON ((-28011.7127451566 6810737.71974623, -28015.7037562966 6810739.36310376, -28041.2931806644 6810705.79165711, -28065.7087782264 6810674.09833336, -28059.3701134747 6810670.34208758, -28031.6678008563 6810695.69674658, -28004.2002535991 6810731.61584684, -28011.7127451566 6810737.71974623))";"";"Gulen";"4635";"Vestland";"46";"";"E1454 Elektrokontrakt Sogn 2017-2022,4611 Tunnel 2021-2025,1203 Nordhordland 2019-2024,E4651 Bergen,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV57 S10D1 m5081";"Fylkesveg";"Eksisterende";"57";"10";"1";"5080,901";"5080,901";"384113";"0,99446282";"0,99446282";"WITH";"";"";"enkelBilveg";"0";"64:765056772";"";"POINT Z(-28012.504 6810738.786 1.865)"
"1013513006";"41";"1";"1";"2021-04-28";"";"2022-08-08T12:52:13";"Oldeide-Måløy";"1";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"";"POINT (-18081.946110156 6902958.44936392)";"";"POLYGON ((-18052.8793481498 6902910.78426477, -18059.8894311002 6902912.41995079, -18065.2638280288 6902914.75664511, -18067.5421049876 6902916.45074849, -18070.9887291049 6902919.37161638, -18074.0848490746 6902924.16183973, -18075.6621177384 6902927.31637706, -18076.9472996127 6902931.34717476, -18078.7582377082 6902938.76617921, -18080.0434195824 6902944.95841915, -18081.0949320249 6902953.31210133, -18081.9711923937 6902959.67959335, -18086.1772421639 6902959.38750656, -18082.6722006888 6902938.24042299, -18079.576080719 6902927.08270763, -18077.1225516864 6902921.76672806, -18074.6106052959 6902918.08643451, -18070.5798075994 6902913.58829795, -18063.1023857857 6902908.91490931, -18053.5803564449 6902905.76037199, -18052.8793481498 6902910.78426477))";"";"Kinn";"4602";"Vestland";"46";"";"1455 ELEKTRO,E1455 Elektrokontrakt Fjordane 2018-2023,1407 Nordfjord 2019-2023,4611 Tunnel 2021-2025,4610 Nordfjord 2023-2028,E4654 Fjordane 2023-2028,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV5714 S1D1 m76";"Fylkesveg";"Eksisterende";"5714";"1";"1";"76";"76";"384380";"0,01215492";"0,01215492";"WITH";"";"";"enkelBilveg";"0";"64:119347672";"";"POINT Z(-18081.794 6902958.481 3.767)"
"1013517160";"41";"3";"1";"2022-08-09";"";"2022-08-09T09:00:46";"";"8";"";"";"";"";"2361";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((421030.0089990865 7375378.636823336, 421057.8380084536 7375374.206796925, 421061.2439234528 7375412.118685713, 421065.3440330677 7375440.821634058, 421069.14904106694 7375469.651998515, 421078.9620974532 7375487.094317821, 421083.68361245195 7375495.611867454, 421087.4332722802 7375503.560323721, 421082.5080099266 7375506.802734806, 421070.53892139334 7375484.946780757, 421059.9926883749 7375466.928624869, 421056.8375999 7375460.99187896, 421054.0744504832 7375456.237330125, 421049.43108523573 7375448.373818126, 421045.585581952 7375441.263305703, 421039.8682964622 7375431.3419049345, 421034.6440979204 7375419.855117687, 421033.5342249763 7375410.220474994, 421030.0089990865 7375378.636823336))";"";"Rødøy";"1836";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV17 S45D1 m23961";"Fylkesveg";"Eksisterende";"17";"45";"1";"23960,953";"23960,953";"885242";"0,96152998";"0,96152998";"WITH";"";"";"enkelBilveg";"0";"64:118756358";"";"POINT Z(421029.411 7375421.372 3.263)"
"1013517439";"41";"1";"1";"2021-04-30";"";"2021-07-19T15:34:26";"";"6";"";"";"";"";"";"";"";"";"";"";"";"POINT (424206.855810009 7390542.40967532)";"";"POLYGON ((424163.580672048 7390563.82794462, 424162.264873934 7390545.91847029, 424184.706541762 7390543.72547343, 424220.671690203 7390540.65527784, 424252.104645141 7390538.38918108, 424253.639742941 7390556.81035468, 424235.730268615 7390558.19925268, 424218.844192823 7390559.5150508, 424202.396716402 7390560.39224954, 424187.849837256 7390560.9770487, 424176.592453395 7390562.5852464, 424163.580672048 7390563.82794462))";"";"Rødøy";"1836";"Nordland";"18";"";"1805 Sør-Salten 2020-2025,E1852 Salten 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV17 S47D1 m106";"Fylkesveg";"Eksisterende";"17";"47";"1";"105,787";"105,787";"885245";"0,01098511";"0,01098511";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(424206.974 7390542.154 3.646)"
"1013567290";"41";"2";"1";"2022-02-01";"";"2022-09-06T13:02:33";"Rotsund;Uløybukt";"1";"0";"0";"88";"";"290";"";"";"";"";"";"";"";"";"POLYGON ((715175.0126767675 7752342.164725005, 715249.4360521093 7752389.385361739, 715247.4007930276 7752392.313038344, 715210.625267922 7752368.483029465, 715173.1930074219 7752345.008484873, 715175.0126767675 7752342.164725005))";"";"Nordreisa";"5544";"Troms";"55";"";"1907 NORD-TROMS 2017-2022,5005 Troms 2017-2022,DV Elektro E5452 Troms Nord 2022-2026,DK_5404 Uløy 2022-2027,DK 5408 Sommerkontrakt 2022-2027";"FV7952 S3D1 m55";"Fylkesveg";"Eksisterende";"7952";"3";"1";"55";"55";"2388132";"0,09117262";"0,09117262";"WITH";"";"";"kanalisertVeg";"0";"64:440406619";"";"POINT Z(715248.444 7752390.604 3.94)"
"1013626803";"41";"1";"1";"2021-06-11";"";"2023-10-17T10:25:33";"Revsnes";"6";"0";"71";"416";"";"1439";"";"";"";"";"";"";"";"";"POLYGON ((537105.9747912021 7618242.048802929, 537102.6894396138 7618240.585843209, 537100.689424159 7618239.631495829, 537098.0553584945 7618238.3005976295, 537096.5159392168 7618237.489072016, 537093.4803413821 7618235.703497138, 537090.4737702608 7618233.79597974, 537087.7539410894 7618231.824738198, 537086.4370662246 7618230.690186161, 537084.5419770045 7618229.084732196, 537082.1927456823 7618226.9014406875, 537079.9683924884 7618224.556835593, 537077.8136833664 7618222.104485426, 537075.6723746485 7618219.6659313375, 537073.7637870332 7618217.135651082, 537072.0341003214 7618214.472052073, 537070.4534769412 7618211.851457785, 537068.8498765565 7618208.9449729845, 537067.7458825059 7618206.30425802, 537066.7509412088 7618203.651562681, 537066.0843746964 7618200.881363168, 537065.7522011433 7618199.421492251, 537065.5500380463 7618198.37147805, 537081.7364901665 7618193.485597388, 537083.0680271938 7618197.299104341, 537084.522222073 7618201.100831068, 537086.4834941598 7618204.665331274, 537088.962822578 7618208.169538064, 537091.5968669729 7618211.336104209, 537094.467469481 7618214.152650219, 537097.4345238532 7618216.88904521, 537099.0631402177 7618218.109827303, 537100.6781484275 7618219.330407651, 537104.9788345138 7618222.073031511, 537107.245537044 7618223.398483973, 537109.5282690186 7618224.561007033, 537111.6533797733 7618225.34046031, 537113.7392866645 7618226.010552923, 537115.7867985632 7618226.516907173, 537116.7904476334 7618226.749389792, 537119.7879893982 7618227.433043185, 537121.7558815718 7618227.802243956, 537125.9286366194 7618228.163447072, 537129.8219223655 7618228.098980205, 537135.652188898 7618227.736997896, 537137.5478334938 7618245.768116667, 537131.5417362711 7618246.059488375, 537126.4913256204 7618246.14753197, 537122.0887066982 7618245.687729764, 537117.7279163377 7618245.160570687, 537113.4517948009 7618244.430718252, 537111.3228607049 7618243.909561191, 537109.2227554773 7618243.280055839, 537105.9747912021 7618242.048802929))";"";"Kvæfjord";"5510";"Troms";"55";"";"1810 VESTERÅLEN 2015-2021,1821 1810-02 Vinterdrift Vesterålen Øst 2015-2022,1824 1810-05 Vesterålen Brøytestikk 2015-2022,E5451 DV elektro Troms sør og midt 2020-2025,1825 1810-06 Drenering Vesterålen 2016-2022,1826 1810-07 Faste dekker Vesterålen 2016-2022,1827 1810-08 Grønt-renhold Vesterålen 2016-2022,1828 1810-09 Skilt-rekkverk Vesterålen 2016-2022,DK1810 Vesterålen 2022-2027";"FV850 S5D1 m35";"Fylkesveg";"Eksisterende";"850";"5";"1";"35,415";"35,415";"1125826";"0,00388784";"0,00388784";"WITH";"";"";"kanalisertVeg";"0";"64:119344280";"";"POINT Z(537136.503 7618247.35 3.222)"
"1013628789";"41";"1";"1";"2021-06-14";"";"2022-02-01T19:14:33";"Flesnes";"6";"0";"75";"375";"";"1383";"";"";"";"";"";"";"";"";"POLYGON ((542377.2320309888 7618954.146179521, 542445.1147149091 7618919.777388738, 542452.859680649 7618936.412990304, 542385.9913095811 7618970.3635393055, 542377.2320309888 7618954.146179521))";"";"Kvæfjord";"5510";"Troms";"55";"";"1909 HINNØY 2015-2021,E5451 DV elektro Troms sør og midt 2020-2025,1909 Hinnøy fv tffk,5401 Hinnøy 2021-2026,5450 Hinnøy og Øyriket 2022-2026";"FV850 S3D1 m11089";"Fylkesveg";"Eksisterende";"850";"3";"1";"11089,115";"11089,115";"1125824";"0,9937533";"0,9937533";"WITH";"";"";"kanalisertVeg";"0";"64:119344279";"";"POINT Z(542453.231 7618936.719 3.405)"
"1013628814";"41";"1";"1";"2021-06-14";"";"2022-02-01T19:12:47";"Bjørnerå";"6";"0";"0";"322";"";"1011";"";"";"";"";"";"";"";"";"POLYGON ((559970.7664913415 7638626.743385383, 559968.6258942836 7638624.249465458, 559965.8376513335 7638620.620022814, 559963.3762393116 7638616.877078135, 559961.1132418198 7638612.747679817, 559960.0328988145 7638610.522317708, 559957.9580856371 7638605.871293876, 559956.187455036 7638601.48398443, 559954.6423230787 7638597.2640389865, 559953.1267927416 7638592.936870063, 559951.8219594674 7638588.8306740895, 559968.3529661485 7638582.606981086, 559972.063940958 7638592.7349867895, 559974.1980424321 7638597.724783108, 559976.8752359399 7638602.592826021, 559980.2305615438 7638607.89555908, 559982.1144161208 7638610.396769156, 559984.2082256981 7638612.592759952, 559985.4147455567 7638613.512488124, 559986.6084230604 7638614.404921434, 559989.0819836475 7638615.976011684, 559994.1014811831 7638618.917576478, 559989.9712582588 7638628.302070917, 559985.6810817256 7638637.601704652, 559982.365170043 7638635.686396041, 559979.1611428927 7638633.611904305, 559976.0387381458 7638631.512411641, 559973.1394528339 7638629.121515278, 559970.7664913415 7638626.743385383))";"";"Harstad";"5503";"Troms";"55";"";"1909 HINNØY 2015-2021,E5451 DV elektro Troms sør og midt 2020-2025,1909 Hinnøy fv tffk,5401 Hinnøy 2021-2026,5450 Hinnøy og Øyriket 2022-2026";"FV8670 S1D1 m6409";"Fylkesveg";"Eksisterende";"8670";"1";"1";"6408,918";"6408,918";"2276933";"0,84449243";"0,84449243";"WITH";"";"";"kanalisertVeg";"0";"64:371193864";"";"POINT Z(559985.253 7638638.638 3.751)"
"1013628836";"41";"1";"1";"2021-06-14";"";"2022-02-01T19:07:33";"Sørrollnes";"6";"0";"77";"685";"";"1363";"";"";"";"";"";"";"";"";"POLYGON ((564239.2390322367 7630356.26727467, 564256.9551205385 7630357.592259052, 564251.7633318556 7630434.623002803, 564234.2080634116 7630433.911416869, 564239.2390322367 7630356.26727467))";"";"Harstad";"5503";"Troms";"55";"";"1909 HINNØY 2015-2021,E5451 DV elektro Troms sør og midt 2020-2025,1909 Hinnøy fv tffk,5401 Hinnøy 2021-2026,5450 Hinnøy og Øyriket 2022-2026";"FV848 S6D1 m21";"Fylkesveg";"Eksisterende";"848";"6";"1";"21";"21";"1125877";"0,01751734";"0,01751734";"WITH";"";"";"kanalisertVeg";"0";"64:119344286";"";"POINT Z(564258.388 7630358.162 2.281)"
"1013628842";"41";"1";"1";"2021-06-14";"";"2023-09-27T13:31:44";"Stangnes";"6";"0";"63";"300";"";"1178";"";"";"";"";"";"";"";"";"POLYGON ((574889.3345326141 7625015.588341051, 574885.7541263495 7625014.055689131, 574872.1246260592 7625006.588900232, 574841.7149795059 7624989.823697919, 574851.4566938548 7624973.017700234, 574880.3727192746 7624988.869659969, 574891.8522621415 7624995.566165237, 574895.4215700615 7624997.017078297, 574899.2120799385 7624998.338948244, 574903.0991081437 7624999.161617934, 574898.7761445127 7625017.785946442, 574893.3055102006 7625016.779920461, 574889.3345326141 7625015.588341051))";"";"Ibestad";"5514";"Troms";"55";"";"1816 Ofoten 2018-2023,E5451 DV elektro Troms sør og midt 2020-2025,1816 Ofoten fv tffk,DK 5441 Astafjorden 2023-2028";"FV848 S4D1 m15851";"Fylkesveg";"Eksisterende";"848";"4";"1";"15850,513";"15850,513";"1672400";"0,83705937";"0,83705937";"WITH";"";"";"enkelBilveg";"0";"64:119344285";"";"POINT Z(574904.48 7624994.31 2.635)"
"1013628855";"41";"1";"1";"2021-06-14";"";"2022-02-04T13:49:09";"Andenes";"5";"0";"0";"220";"";"765";"";"";"";"";"";"";"";"";"POLYGON ((580713.9138787678 7696213.9611780355, 580712.328374895 7696207.724222056, 580713.3288956035 7696207.401778804, 580712.4440933343 7696204.273615056, 580713.5874012951 7696204.021885209, 580712.6538477826 7696200.773416284, 580713.6662276619 7696200.4909250345, 580712.8969631698 7696197.458922806, 580780.8608521624 7696179.658069411, 580781.6725969611 7696182.994807264, 580754.5178173356 7696189.981465653, 580750.6743971774 7696204.633041882, 580713.9138787678 7696213.9611780355))";"";"Senja";"5530";"Troms";"55";"";"5005 Troms 2017-2022,1903 Senja 2019-2024,E5451 DV elektro Troms sør og midt 2020-2025";"FV86 S10D30 m19";"Fylkesveg";"Eksisterende";"86";"10";"30";"19,426";"19,426";"1712769";"0,44150554";"0,44150554";"WITH";"";"";"enkelBilveg";"0";"64:197941572";"";"POINT Z(580705.249 7696215.406 3.619)"
"1013629379";"41";"1";"1";"2021-06-14";"";"2022-02-04T13:50:39";"Brensholmen";"2";"0";"0";"195";"";"644";"";"";"";"";"";"";"";"";"POLYGON ((613535.7275969981 7713607.430674163, 613521.2131113017 7713614.761047327, 613514.2437576401 7713617.889508009, 613506.9154522065 7713620.843646587, 613498.0316651731 7713623.409306657, 613489.0281582111 7713625.182966895, 613471.1681525974 7713627.846189882, 613453.2507329383 7713629.510787684, 613435.0840371118 7713630.901558705, 613434.8094225638 7713627.8480209485, 613451.9316801351 7713626.355180309, 613463.8293083871 7713625.505286974, 613475.7942145261 7713624.344115405, 613492.6147643838 7713621.474230386, 613500.7981376013 7713619.294624468, 613508.7845728683 7713616.843564926, 613521.4844672661 7713611.261628156, 613535.2909822931 7713603.3733404195, 613554.5289627697 7713591.602035066, 613563.6744951385 7713586.84720214, 613570.8135858126 7713584.5656803725, 613576.3274901732 7713583.360167237, 613577.5893402151 7713589.920713992, 613572.3820730909 7713591.29807878, 613566.9480008167 7713593.031625968, 613557.3662824566 7713598.132644134, 613547.4282224623 7713604.107926193, 613537.492701352 7713610.030927425, 613535.7275969981 7713607.430674163))";"";"Senja";"5530";"Troms";"55";"";"5005 Troms 2017-2022,1903 Senja 2019-2024,E5451 DV elektro Troms sør og midt 2020-2025";"FV862 S7D1 m14";"Fylkesveg";"Eksisterende";"862";"7";"1";"14,132";"14,132";"1125929";"0,0017016";"0,0017016";"WITH";"";"";"enkelBilveg";"0";"64:119344290";"";"POINT Z(613579.178 7713592.836 2.473)"
"1013671599";"41";"2";"1";"2021-06-23";"";"2022-02-01T12:34:39";"Storstein;Nikkeby";"4";"0";"0";"270";"";"785";"";"";"";"";"";"";"";"";"POLYGON ((719316.1861397473 7785115.131310746, 719311.3261172558 7785120.099539795, 719302.5303053436 7785128.537321574, 719295.1242255277 7785119.609033865, 719298.2143114201 7785116.759344646, 719301.220321663 7785113.850505554, 719304.1104045946 7785111.1098411605, 719306.8411413624 7785108.104372164, 719312.3966368455 7785102.20992367, 719317.93112969 7785096.374932306, 719321.0653473422 7785093.223434231, 719324.315719696 7785090.251998225, 719327.4959610305 7785087.317426866, 719330.9142525345 7785084.4669539165, 719334.6587448489 7785081.609084094, 719338.1771118216 7785078.919220387, 719345.7800729363 7785073.784158741, 719351.9288916065 7785083.832704986, 719343.5944562318 7785089.544819209, 719341.5443791636 7785091.078473225, 719339.4619186906 7785092.737092708, 719335.465709271 7785096.005104013, 719328.0024483765 7785102.933227658, 719324.3694266524 7785106.50591223, 719320.8253251589 7785110.140829802, 719316.1861397473 7785115.131310746))";"";"Skjervøy";"5542";"Troms";"55";"";"1907 NORD-TROMS 2017-2022,5005 Troms 2017-2022,DV Elektro E5452 Troms Nord 2022-2026,DK_5406 Arnøy 2022-2027,DK 5408 Sommerkontrakt 2022-2027";"FV8690 S3D1 m27";"Fylkesveg";"Eksisterende";"8690";"3";"1";"27";"27";"1771039";"0,10036403";"0,10036403";"WITH";"";"";"kanalisertVeg";"0";"64:212594553";"";"POINT Z(719353.271 7785085.102 2.765)"
"1013677985";"41";"2";"1";"2022-02-01";"";"2022-02-01T12:17:09";"Hasvik";"2";"0";"0";"172";"";"555";"";"";"";"";"";"";"";"";"POLYGON ((777198.7426827119 7808597.786171672, 777194.0150294683 7808593.323940165, 777252.9821081632 7808530.962306472, 777257.83978496 7808535.300317917, 777198.7426827119 7808597.786171672))";"";"Loppa";"5614";"Finnmark";"56";"";"2001 ALTA 2017-2022,2011 Alta 2017-2022,2015 Loppa - Hasvik 2017-2022,2016 Alta Kantklipp - Brøytestikk 2017-2022,2017 Alta Drift og vedlikehold 2017-2022,5006 Vest-Finnmark 2018-2023,DK5418 Loppa-Hasvik 2022-2027,DK5420 Alta 2022-2027,DV E5453 Finnmark 2023-2028";"FV882 S4D1 m10127";"Fylkesveg";"Eksisterende";"882";"4";"1";"10127";"10127";"930374";"0,65727057";"0,65727057";"WITH";"";"";"kanalisertVeg";"0";"64:119344225";"";"POINT Z(777193.051 7808593.098 2.542)"
"1013678024";"41";"1";"1";"2021-06-23";"";"2023-10-05T15:14:20";"Øksfjord";"4";"0";"0";"184";"";"612";"";"";"";"";"";"";"";"";"POLYGON ((766477.752790199 7835579.705644573, 766490.9155009682 7835578.243080604, 766496.004556907 7835623.991235652, 766482.6716114761 7835625.723066319, 766477.752790199 7835579.705644573))";"";"Hasvik";"5616";"Finnmark";"56";"";"2001 ALTA 2017-2022,2011 Alta 2017-2022,2015 Loppa - Hasvik 2017-2022,2016 Alta Kantklipp - Brøytestikk 2017-2022,2017 Alta Drift og vedlikehold 2017-2022,5006 Vest-Finnmark 2018-2023,DK5418 Loppa-Hasvik 2022-2027,DK5420 Alta 2022-2027,DV E5453 Finnmark 2023-2028";"FV882 S6D1 m25";"Fylkesveg";"Eksisterende";"882";"6";"1";"25";"25";"930377";"0,00280752";"0,00280752";"WITH";"";"";"kanalisertVeg";"0";"64:119344226";"";"POINT Z(766491.384 7835577.798 2.647)"
"1013718083";"41";"2";"1";"2022-08-09";"";"2023-07-05T14:24:13";"Levang, Nesnaøyene ";"6";"";"";"";"";"917";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((410529.0657561455 7343673.145080472, 410542.9250901009 7343668.117761734, 410575.97522421204 7343658.4977455055, 410581.72532650497 7343675.9404653665, 410559.2384266294 7343683.293601621, 410547.12885269953 7343686.333765942, 410534.0764307371 7343690.128227838, 410529.0657561455 7343673.145080472))";"";"Nesna";"1828";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV17 S44D1 m106";"Fylkesveg";"Eksisterende";"17";"44";"1";"106";"106";"885234";"0,01040852";"0,01040852";"WITH";"";"1";"enkelBilveg";"0";"64:118756357";"";"POINT Z(410573.484 7343654.64 4.873)"
"1013718226";"41";"1";"1";"2021-06-30";"";"2021-06-30T10:36:02";"Stokkvågan-Onøy-Sleneset-Lovund";"4";"";"";"24";"";"276";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((382352.501339683 7363478.782373778, 382354.4688356874 7363467.032153054, 382378.43280615413 7363471.392323554, 382373.54401357076 7363482.935523689, 382352.501339683 7363478.782373778))";"";"Lurøy";"1834";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV7396 S1D1 m46";"Fylkesveg";"Eksisterende";"7396";"1";"1";"46";"46";"885598";"0,06872032";"0,06872032";"WITH";"";"";"enkelBilveg";"0";"64:118756393";"";"POINT Z(382352.355 7363475.39 3.359)"
"1013718413";"41";"1";"1";"2021-06-30";"";"2021-06-30T11:12:37";"Stokkvågen-Onøy-Sleneset-Lovund";"3";"";"";"540";"";"1667";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((410770.8972567901 7359025.196064919, 410789.7127021953 7359027.237940652, 410625.65799290326 7359106.668652833, 410621.787901092 7359098.387876701, 410770.8972567901 7359025.196064919))";"";"Lurøy";"1834";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV836 S1D1 m339";"Fylkesveg";"Eksisterende";"836";"1";"1";"339";"339";"2514873";"0,65279673";"0,65279673";"WITH";"";"";"enkelBilveg";"0";"64:118756390";"";"POINT Z(410782.107 7359021.944 4.53)"
"1013718721";"41";"3";"1";"2022-08-09";"";"2022-08-09T09:08:17";"Nesna-Nesnaøyene";"1";"";"";"38";"";"177";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((406493.3090522359 7346986.35743237, 406497.52717628866 7346989.774727392, 406465.61043111194 7347010.190092971, 406463.251420946 7347006.409604056, 406493.3090522359 7346986.35743237))";"";"Nesna";"1828";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV7382 S2D1 m85";"Fylkesveg";"Eksisterende";"7382";"2";"1";"85";"85";"885573";"0,00735863";"0,00735863";"WITH";"";"";"enkelBilveg";"0";"64:118756413";"";"POINT Z(406481.084 7346994.721 1.006)"
"1013718937";"41";"3";"1";"2022-08-09";"";"2022-08-09T09:08:17";"Nesna-Nesnaøyene";"2";"";"";"100";"";"308";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON Z((403623.15788716084 7347691.83758841 39.807, 403619.87179179036 7347697.316476405 39.819, 403616.4016572606 7347695.461016713 39.802, 403606.12637461326 7347690.949704045 39.609, 403596.51639201544 7347687.731854926 39.542, 403586.7946215709 7347685.454841079 39.506, 403577.31311042426 7347684.017363533 39.808, 403570.61671221105 7347683.354507634 39.92, 403571.3129984499 7347678.315326152 39.79, 403588.7740381915 7347679.852248966 39.364, 403599.2129602215 7347682.175648243 39.738, 403607.7713777833 7347684.967564051 39.52, 403613.00095302844 7347687.526092457 39.789, 403618.84511591645 7347689.6595266685 39.835, 403623.15788716084 7347691.83758841 39.807))";"";"Nesna";"1828";"Nordland";"18";"";"1804 MO 2017-2022,E1851 Helgeland 2020-2025,1804 Mo 2023-2028,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV7384 S2D1 m20";"Fylkesveg";"Eksisterende";"7384";"2";"1";"20";"20";"885577";"0,00224404";"0,00224404";"WITH";"";"";"enkelBilveg";"0";"64:118756414";"";"POINT Z(403619.743 7347702.999 1.444)"
